uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
63774360ff1b2631094b7ea08a2c5c98,"No hay mexicano que se respete que no ame y adore el pan dulce; es más, muy alto en la lista de nuestras delicias favoritas, siempre hay por lo menos un par de estas maravillas, e incluso se arman grandes discusiones familiares sobre las virtudes de unos y otros, y qué decir de las verdaderas batallas campales sobre la posesión (y consumo, por supuesto) de la última concha de vainilla.",Conoce los panes dulces mexicanos más clásicos de todos,http://www.eluniversal.com.mx/menu/estos-son-los-10-panes-mexicanos-mas-tradicionales,eluniversal,www.eluniversal.com.mx,5,30
35658f0587568203b8ad0d693766028b,"El gobernador de California, Gavin Newsom, ordenó este domingo el cierre de los bares de Los Ángeles y de otros seis condados del estado en su intento de atajar la expansión de los casos de coronavirus en la región.",California cierra bares de Los Ángeles y 6 condados más para combatir el Covid-19,http://www.eluniversal.com.mx/mundo/coronavirus-california-cierra-bares-de-los-angeles-y-6-condados-mas,eluniversal,www.eluniversal.com.mx,6,17
84fa272b70a52aa1bc15a5e80eee40d1,Texto: Elisa Villa Román,La abundancia petrolera “vino y se fue” en noches de diciembre,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/la-abundancia-petrolera-vino-y-se-fue-en-noches-de-diciembre,eluniversal,www.eluniversal.com.mx,5,4
8186415a9b64ad383faf77f634d5954d,"Yo soy Betty, la fea es una de las telenovelas más exitosas de todos los tiempos. Y sus personajes y elenco traspasaron la pantalla.","Yo soy Betty, la fea, elenco, personajes y actores antes y después",http://www.unionyucatan.mx/articulo/2020/06/01/espectaculos/yo-soy-betty-la-fea-elenco-personajes-y-actores-antes-y-despues,eluniversal,www.unionyucatan.mx,6,9
0a5d823bfddff102366865b6faaadc0b,Texto: Susana Colin Moya,A 100 años del avionazo en la Lagunilla,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/100-anos-del-avionazo-en-la-lagunilla,eluniversal,www.eluniversal.com.mx,3,4
e453f3bc1abae97bb0c6079ca3c3d20d," La actriz Salma Hayek abrió el baúl de los recuerdos y compartió en Instagram un fragmento de la película From Dusk Till Dawn con la que acaparó los reflectores en 1996, cuando ella tenía 30 años. ",salma hayek baila en bikini con su throwback mas atrevido,https://www.viveusa.mx/showbiz/salma-hayek-baila-en-bikini-con-su-throwback-mas-atrevido,eluniversal,www.viveusa.mx,7,17
382fb2db50a79b1d8dcca91bce55b6fd,"Damián Alcázar volvió a dar de qué hablar, y es que en esta ocasión criticó a Felipe Calderón por ser uno de los opositores al gobierno de Andrés Manuel López Obrador.",Damián Alcázar arremete contra Felipe Calderón Hinojosa,http://www.eluniversal.com.mx/espectaculos/farandula/damian-alcazar-arremete-contra-felipe-calderon-hinojosa,eluniversal,www.eluniversal.com.mx,6,16
f209eb1f4fa5e9f433e96ce413cb3563,"Este fin de semana los fans de ""Dark"" no se alejaron de sus pantallas, pues por fin llegó la tercera y última temporada del programa protagonizado por Louis Hofmann. ","Tercera temporada de ""Dark"" deja confusión y memes en redes",http://www.eluniversal.com.mx/espectaculos/tercera-temporada-de-dark-deja-confusion-y-memes-en-redes,eluniversal,www.eluniversal.com.mx,7,16
269276eddab04b72cb9d9f6ff33c0e60," —Ayudaremos a los pobres —: el plan del Presidente López Obrador ante la crisis que vivimos ha dejado en el desamparo y la zozobra a la otra mitad de la población, la clase media.",El fin de la economía,https://www.eluniversal.com.mx/opinion/sabina-berman/el-fin-de-la-economia,eluniversal,www.eluniversal.com.mx,2,14
6bf5078b48b67ff59021014ffcad2a53,"No hay dudas… los hermanos Wachowski se ganaron un lugar importante en la historia del cine tras dirigir una de las películas más emblemáticas del siglo pasado: Matrix (1999). Se trata de una película que les generó un rápido y rotundo éxito, que provocó un gran impacto por sus innovaciones visuales.",las hermanas wachowski y su dura transicion sexual,https://de10.com.mx/parejas/las-hermanas-wachowski-y-su-dura-transicion-sexual,eluniversal,de10.com.mx,5,25
01b9f4c064bbfe718f3e6d218b1c4a5b," Una democracia saludable requiere de vigorosos debates de los asuntos públicos en todos los medios posibles, desde las conversaciones familiares y juntas vecinales hasta los medios de comunicación y el parlamento. El grado de confrontación y polarización de la conversación pública varía con la intensidad de las preferencias y la disposición al compromiso de los contendientes. La democracia es para eso, para resolver los conflictos sin violencia. La herencia funesta de las revoluciones y las guerras ha contribuido a que la democracia sea un valor universal, un sistema preferible y preferido sobre aquellas porque es el único que permite las transformaciones pacíficas.",No polarizarás en vano,https://www.eluniversal.com.mx/opinion/francisco-valdes-ugalde/no-polarizaras-en-vano,eluniversal,www.eluniversal.com.mx,2,47
e976654944174c87ffacab88947ed6c4,"No hay días aburridos para los fotoperiodistas de EL UNIVERSAL. Ya sea de madrugada, en sus días de descanso o en los de “agenda floja”, los fotógrafos de esta casa editorial se la pasan cazando con pasión las imágenes que ya han visualizado incluso antes de encontrarlas.","Sismo, mariachis y una noche con paramédicos, en las mejores fotos de la semana",http://www.eluniversal.com.mx/cultura/artes-visuales/una-noche-con-paramedicos-y-sismo-en-las-mejores-fotos-de-la-semana,eluniversal,www.eluniversal.com.mx,7,19
8f02d887043b8a4c09ae7fff05e7d1fb," En Querétaro, 84% de las llamadas de emergencia a la línea 911 relacionadas con violencia contra las mujeres corresponden a incidentes de pareja, reporta el Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública (SESNSP).",Querétaro es el quinto estado con más llamadas por violencia a mujeres,https://www.eluniversalqueretaro.mx/portada/captan-2-mil-800-reportes-de-violencia-mujeres,eluniversal,www.eluniversalqueretaro.mx,5,18
acd1487873f78364f4dd2a2ae1ee3d0f,"Luego de que el académico universitario John Ackerman, esposo de Irma Eréndira Sandoval, titular de la Secretaría de la Función Pública (SFP), asegurara esta mañana, tras el atentado contra Omar García Harfuch, secretario capitalino de Seguridad Ciudadana, que los sicarios del narco son “la contracara del sicariato mediático”, el Comité para la Protección de los Periodistas (CPJ, por sus siglas en inglés), expresó su preocupación por cualquier caracterización de periodistas mexicanos como “sicarios”, debido a que México es uno de los países más violentos para la prensa al nivel mundial.",Preocupa a CPJ expresiones de Ackerman contra la prensa tras atentado de García Harfuch,http://www.eluniversal.com.mx/nacion/preocupa-cpj-expresiones-de-ackerman-contra-la-prensa-tras-atentado-de-garcia-harfuch,eluniversal,www.eluniversal.com.mx,9,50
46324a92efff5a6e9e66e571366f0e5e," La visa de turista B1/B2 es un requisito para los mexicanos que desean visitar Estados Unidos. Con la categoría B1 se viaja por reuniones de negocios, conferencias de trabajo o convenciones. ",coronavirus se puede viajar de mexico estados unidos con visa de turista,https://www.viveusa.mx/destinos/coronavirus-se-puede-viajar-de-mexico-estados-unidos-con-visa-de-turista,eluniversal,www.viveusa.mx,7,14
b77df04458a816c5c48c0397d3c4bbe3,La Comisión Nacional de Derechos Humanos (CNDH) exhortó al académico John Ackerman a respetar los derechos humanos de los periodistas.,CNDH exhorta a Ackerman a respetar los derechos humanos de periodistas ,http://www.eluniversal.com.mx/nacion/cndh-exhorta-ackerman-respetar-los-derechos-humanos-de-periodistas,eluniversal,www.eluniversal.com.mx,7,13
bebe996f5927072e655061faf9403c1a," Las calificaciones y certificados correspondientes al ciclo escolar 2019-2020, ya están disponibles y pueden consultarse a través de las páginas seslp.gob.mx, http://cpte.gob.mx/calificaciones/ y en la aplicación para celular Calificaciones SLP, informó su titular Joel Ramírez Díaz, quien precisó que en ambos casos es un trámite completamente gratuito. ",Ofrece la SEGE consulta de boleta de calificaciones y certificados a través de celular e internet,https://sanluis.eluniversal.com.mx/sociedad/22-06-2020/ofrece-la-sege-consulta-de-boleta-de-calificaciones-y-certificados-traves-de,eluniversal,sanluis.eluniversal.com.mx,9,26
337a649c46c559e9c400d534320c7bf1," Juchitán de Zaragoza. - El Ayuntamiento de San Mateo del Mar, comunidad Ikoots, del Istmo de Tehuantepec en Oaxaca, confirmó la masacre de 15 habitantes indígenas como resultado de un conflicto político-electoral entre la cabecera municipal y otras comunidades. ",Confirman masacre de 15 ikoots en San Mateo del Mar por conflicto político-electoral ,https://oaxaca.eluniversal.com.mx/municipios/22-06-2020/confirman-masacre-de-15-ikoots-en-san-mateo-del-mar-por-conflicto-politico,eluniversal,oaxaca.eluniversal.com.mx,7,20
c0ba63c4f19b6e340080bdb19328e29d,"A través de su cuenta de Twitter, la Benemérita Universidad Autónoma de Puebla (BUAP), informó que como consecuencia de la emergencia sanitaria por Covid-19, el Proceso de Admisión 2020 deberá posponerse, atendiendo las recomendaciones de las autoridades federales.",Admisión BUAP 2020: Examen de admisión se pospone,http://www.unionpuebla.mx/articulo/2020/06/01/educacion/admision-buap-2020-examen-de-admision-se-pospone,eluniversal,www.unionpuebla.mx,5,20
eff070b0aea84b8d1474afad29b5bf26,"México llegó, al corte de este 28 de junio, a 26 mil 648 muertes por Covid-19, con 216 mil 852 casos de coronavirus, según informaron autoridades de la Secretaría de Salud.","México llega a 216 mil 852 casos de Covid-19; hay 26,648 muertes ",http://www.eluniversal.com.mx/nacion/sociedad/coronavirus-28-de-junio-mexico-llega-216-mil-852-casos-hay-26648-muertes,eluniversal,www.eluniversal.com.mx,5,14
1b30d62334cd7dcd9295832d8f4b7481,"La Comisión Permanente del Congreso de la Unión convocó a periodo extraordinario de sesiones del Senado de la República para este 29 y 30 de junio, para aprobar el paquete legislativo que de vigencia plena al T-MEC, este 1 de julio.",Citan a periodo extraordinario en el Senado por paquete legislativo del T-MEC,http://www.eluniversal.com.mx/nacion/citan-periodo-extraordinario-en-el-senado-por-paquete-legislativo-del-t-mec,eluniversal,www.eluniversal.com.mx,6,17
b8b479001f9c9514aab94f27a52fc0ed,"El presidente Andrés Manuel López Obrador estimó que para julio próximo se detendrá la caída de los empleos formales ante el IMSS porque como adelantó la crisis económica será en ""V"".","Caída de empleos se detendrá en julio, estima AMLO",http://www.eluniversal.com.mx/nacion/caida-de-empleos-se-detendra-en-julio-estima-amlo,eluniversal,www.eluniversal.com.mx,6,17
6c35bd1e2054b6fabc2794bbfa782ed1," Nos cuentan desde Zacatecas que el hallazgo de 14 cadáveres en Fresnillo atribuidos al crimen organizado desató una reyerta de acusaciones y culpas entre el diputado morenista Omar Carrera Pérez y la dirigencia estatal del PRI, presidida por Gustavo Uribe Góngora, luego de que en sus redes sociales don Omar afirmó que el gobierno estatal está “aislado en materia de inseguridad”, por lo que se encomendaba a Dios. No obstante, nos detallan, ni tardo ni perezoso el PRI mandó un comunicado para exonerar al gobernador Alejandro Tello (PRI) de la violencia desatada en la entidad por el narcotráfico y responsabilizó a la Federación, además de señalar “insuficiencias y desatinos de la Guardia Nacional” en Zacatecas y el país, mientras que al diputado local le reprocharon no hacer nada para ayudar a disminuir la incidencia delictiva en su propia tierra. ¡Qué tal!",Hallan 14 cuerpos... y entre priistas y morenistas se echan culpas sin dar soluciones,http://www.eluniversal.com.mx/estados/hallan-14-cuerpos-y-entre-priistas-y-morenistas-se-echan-culpas-sin-dar-soluciones,eluniversal,www.eluniversal.com.mx,8,75
66b20fbaaa03ca3b1ab9e2762a19dc42," El 2020 es año electoral en Estados Unidos. Lo estadounidenses elegirán presidente, vicepresidente, al 100% de la Cámara de Representantes y 34 asientos del senado. Además, 11 estados y dos territorios votarán por gobernador. ",elecciones 2020 quien puede votar en estados unidos y quien no,https://www.viveusa.mx/educacion/elecciones-2020-quien-puede-votar-en-estados-unidos-y-quien-no,eluniversal,www.viveusa.mx,4,16
79f56f5e7d606e76754efc91a0963b38," Juchitán de Zaragoza.- La autorización de la Manifestación de Impacto Ambiental (MIA) que dio la Secretaría de Medio Ambiente y Recursos Naturales (Semarnat)  a la empresa Ferrocarril del Istmo de Tehuantepec (FIT) para iniciar con las obras de rehabilitación de las vías del Tren Transístmico, establece al menos 10 requerimientos obligatorios previos que deben cumplirse  antes de arrancar los trabajos; sin embargo, aunque estos “candados” no se han cubierto del todo, las labores para modernizar casi 133 kilómetros de las vías férreas ya comenzaron.",Semarnat puso candados para obras del Tren Transístmico; aprobación es “condicionada” ,https://oaxaca.eluniversal.com.mx/estatal/15-06-2020/semarnat-puso-candados-para-obras-del-tren-transistmico-aprobacion-es,eluniversal,oaxaca.eluniversal.com.mx,8,44
45314df8192b4e55b7896dcdd58990a5,María José se estrena como coach de La Voz México 2020 en Televisión Azteca.,"María José, edad, estatura y más de la coach de La Voz México",http://www.unionyucatan.mx/articulo/2020/06/02/espectaculos/maria-jose-edad-estatura-y-mas-de-la-coach-de-la-voz-mexico,eluniversal,www.unionyucatan.mx,7,8
c69873e98509fbad5bd8cb2277738021,"El Santos Laguna tendría en activo en la Liga MX el registro del joven futbolista Joao Maleck, quien sigue en prisión por el cargo de homicidio culposo, debido a que hace un año provocó el choque automovilístico en el que murió la pareja, Fernanda Peña y Alejandro Castro, en calles de Zapopan, Jalisco.","Santos Laguna habría renovado a Joao Maleck, preso en Puente Grande ",http://www.eluniversal.com.mx/universal-deportes/futbol/liga-mx-santos-habria-renovado-joao-maleck-preso-en-puente-grande,eluniversal,www.eluniversal.com.mx,8,30
b22591e4e0e428b9fb805ab184e4f8df,"Cruz Azul emitió un comunicado en donde dio a conocer que de los ocho casos confirmados como positivos en coronavirus, tres son jugadores, y el resto “miembros del staff”.",Cruz Azul confirma: tres futbolistas con Covid-19; cuatro sospechosos,http://www.eluniversal.com.mx/universal-deportes/futbol/cruz-azul-confirma-tres-futbolistas-con-covid-19-4-sospechosos,eluniversal,www.eluniversal.com.mx,7,16
156d388b01c438428e4911392d4f4568,Texto: Patricia Plata Cruz y Yessica Torres,Así eran las antiguas muñecas mexicanas ,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/asi-eran-las-antiguas-munecas-mexicanas,eluniversal,www.eluniversal.com.mx,4,6
b5fd08063f2fed2d6d46ec6310d6a36a,"La Fiscalía de Puebla detuvo a Óscar N, alias “El Loco Téllez”, quien era uno de los principales objetivos de detención por estar implicado en robo de combustible de los ductos de Pemex, secuestro, asaltos, extorsiones, homicidios y narcomenudeo, entre otros delitos.","Detienen a “El Loco Téllez”, presunto líder huachicolero de Puebla",http://www.eluniversal.com.mx/estados/detienen-el-loco-tellez-presunto-lider-huachicolero-de-puebla,eluniversal,www.eluniversal.com.mx,7,22
b7a315c70a62258b9930a3f35489eaae,"Si eres un aficionado de la cocina o incluso si te consideras un experto frente a la sartén, debes admitir que hay cosas nuevas que aprender cada día respecto a la gastronomía. Es por eso por lo que también existen errores que seguro has cometido a la hora de preparar alimentos ¡sin saberlo!",10 errores garrafales que hemos cometido en la cocina,https://de10.com.mx/vivir-bien/10-errores-garrafales-que-hemos-cometido-en-la-cocina,eluniversal,de10.com.mx,4,26
ba8a3139a33f6040ec58fd4868558570,"Durante mucho tiempo, la palabra homosexual ha sido relacionada con un pecado, un delito e, incluso, con una enfermedad mental, pero eso comenzó a cambiar el 15 de diciembre de 1973, cuando en un hecho histórico, la Sociedad Americana de Psiquiatría (APA) la eliminó del Manual de Diagnóstico Estadístico de los Trastornos Mentales.",tratamientos inhumanos con los que curaban la homosexualidad,https://de10.com.mx/parejas/tratamientos-inhumanos-con-los-que-curaban-la-homosexualidad,eluniversal,de10.com.mx,4,25
fabe452990187835557e41bc1bd4c9a2,El Día del Padre 2020 se celebrará el próximo domingo 21 de junio.,¿Cuándo es el Día del Padre en México 2020?,http://www.unionguanajuato.mx/articulo/2020/05/25/cultura/cuando-es-el-dia-del-padre-en-mexico-2020,eluniversal,www.unionguanajuato.mx,3,6
96bbb3daabc1e9278f99597c84857bde," Una juez federal en el estado de San Luis Potosí concedió un amparo a una niña, que actualmente cursa el quinto grado de primaria, para que las autoridades educativas garanticen que recibirá educación en instalaciones adecuadas, en condiciones de higiene y seguridad.",Niña gana demanda para que mejoren su escuela en San Luis Potosí,https://sanluis.eluniversal.com.mx/sociedad/13-06-2020/nina-gana-demanda-para-que-mejoren-su-escuela-en-san-luis-potosi,eluniversal,sanluis.eluniversal.com.mx,8,23
03c47999a3b95a87a041e135d16ca262,"El coordinador de los diputados federales del PAN, Juan Carlos Romero Hicks, informó del fallecimiento de su hijo, Juan Carlos Romero Siekman, pérdida por la que él y su familia han recibido las condolencias de la clase política.",Muere hijo del líder de los diputados del PAN; clase política lamenta el deceso,http://www.eluniversal.com.mx/nacion/muere-hijo-del-lider-de-los-diputados-del-pan-clase-politica-lamenta-el-deceso,eluniversal,www.eluniversal.com.mx,9,21
aae1bfaf48c487b6fc063cbcafc8e752,"Después de que el Cruz Azul ha anunciado que ocho de sus integrantes dieron positivo por Covid-19 y hay otros siete casos que son sospechosos, las alarmas se han encendido en la Secretaría de Salud, que se ha puesto en contacto con autoridades de la Liga MX.",Secretaría de Salud pide pruebas exprés a todos los clubes de la Liga MX,http://www.eluniversal.com.mx/universal-deportes/futbol/liga-mx-secretaria-de-salud-pide-pruebas-expres-todos-los-clubes,eluniversal,www.eluniversal.com.mx,8,20
9a28c0e2c90c6af5db8af2213141019e,"Algunos prefieren a los perros pequeños, caseros y diminutos... pero otros dueños de mascotas escogen a los perros más grandes, ya que son excelentes compañeros de juego y tienen una apariencia muy especial e imponente ¡Conoce a los perros gigantes del mundo animal!",las 10 razas de perro mas grandes del mundo,https://de10.com.mx/vivir-bien/las-10-razas-de-perro-mas-grandes-del-mundo,eluniversal,de10.com.mx,5,20
2c24fcad3724ff41228854842a09a5bd," Es claro que nada ni nadie puede cambiar lo que ya ocurrió, pero sí se pueden modificar las maneras y sentidos en que en el presente se interpreta y reconstruye lo ocurrido, lo que se ha recibido del pasado. Hoy somos testigos de una fase muy llamativa e interesante de este fenómeno en Estados Unidos, una lucha política por reinterpretar aspectos de lo ocurrido hace más de siglo y medio —la guerra de secesión (1861-1865)— e incluso antes. Algo similar ha ocurrido en otros países con traumas colectivos.",La batalla por el pasado,https://www.eluniversal.com.mx/opinion/lorenzo-meyer/la-batalla-por-el-pasado,eluniversal,www.eluniversal.com.mx,2,37
27b4218390c5eb67e99d0ac531d2c2c5,Tabasco suma 9 mil 988 casos confirmados y 998 fallecimientos por Covid-19 al 27 de junio. La incidencia de Covid-19 en la entidad es de 388.29 casos por cada 100 mil habitantes.,"Casos de Covid-19 en Yucatán, Quintana Roo y Tabasco al 27 de junio",http://www.eluniversal.com.mx/estados/casos-de-covid-19-en-yucatan-quintana-roo-y-tabasco-al-27-de-junio,eluniversal,www.eluniversal.com.mx,6,13
c7c6089ec81648192b0f4dbd102db80a," Se trata de la mafia más poderosa del país. También, a la que se atribuyen los mayores vínculos con cuerpos policiacos y con la clase política, especialmente la que condujo el gobierno durante el sexenio Peña Nieto, que dejó crecer sus tentáculos desde tres o cuatro hasta por lo menos 28 estados del país, con lo que logró una plataforma que le permite hoy operar en medio centenar de naciones.",¿Cómo llegamos hasta aquí? ,https://www.eluniversal.com.mx/opinion/roberto-rock-l/como-llegamos-hasta-aqui,eluniversal,www.eluniversal.com.mx,2,32
aa97a9136824bfced0e892686b81b6ee,"Durante esta época de pandemia el influencer Juanma Salazar ha visto un crecimiento en cuanto a los que, como él, crean contenido a través de plataformas como YouTube o Instagram. ",Juanma Salazar siente que ha crecido la competencia,http://www.eluniversal.com.mx/espectaculos/juanma-salazar-siente-que-ha-crecido-la-competencia,eluniversal,www.eluniversal.com.mx,4,14
1e6f4ed28824897fe2c39e7e15643dfc," La Fiscalía General del Estado de Oaxaca (FGEO) informó que un juez vinculó a proceso a un sujeto, señalado como probable responsable del delito de violación agravada en contra de sus dos hijas de 11 y ocho años de edad.",Vinculan a sujeto que presuntamente atacó sexualmente a sus dos hijas en Oaxaca,https://oaxaca.eluniversal.com.mx/estatal/28-04-2020/vinculan-sujeto-que-presuntamente-ataco-sexualmente-sus-dos-hijas-en-oaxaca,eluniversal,oaxaca.eluniversal.com.mx,8,20
67e5438eba106c3959093ff2f5b0f5dd," Guanajuato. — Este sábado se realizó la segunda audiencia de vinculación de María Eva Ortiz, mamá de José Antonio Yépez, El Marro, líder del Cártel de Santa Rosa de Lima (CSRL), pero no se presentó la perito de la Fiscalía que presentaría pruebas fundamentales para el juicio.","No se presenta perito a juicio de mamá de ""El Marro""",http://www.eluniversal.com.mx/estados/no-se-presenta-perito-juicio-de-mama-de-el-marro,eluniversal,www.eluniversal.com.mx,5,27
17b73d5477c6ed9c35ff467370cc4325,"Demi Rose Mawby es una modelo británica que causa revuelo en las redes sociales debido a su belleza y sensualidad. Cuenta con más de 14 millones de seguidores en Instagram, donde suele publicar fotos atrevidas y aquí en De10.mx te platicamos un poco más acerca de ella…",demi rose la modelo que causa sensacion en las redes sociales,https://de10.com.mx/cultura-digital/demi-rose-la-modelo-que-causa-sensacion-en-las-redes-sociales,eluniversal,de10.com.mx,7,23
5d46615728015b7fd8282292d4d6c7ca,"La Comisión Metropolitana de Instituciones Públicas de Educación Media Superior (COMIPEMS), informó a los aspirantes registrados para participar en la edición 2020 del Concurso de Asignación a la Educación Media Superior de la Zona Metropolitana de la Ciudad de México, que:","Nuevas fechas para examen COMIPEMS 2020, ¿cuándo son?",http://www.unioncdmx.mx/articulo/2020/06/03/educacion/nuevas-fechas-para-examen-comipems-2020-cuando-son,eluniversal,www.unioncdmx.mx,4,22
